POPULATIONS	rloc	value	NOISE	CELLNUM	ETA	REPEAT	EDGES	MODELTYPE	POPULATIONS	NUMDIFFEDGES	THETA	RESIDUALS
wt_ras	P90Rsk_Akt	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	PI3K_Akt	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Akt_Akt	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	C3G_Akt	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Rap1_Akt	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	bRaf_Akt	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Sos_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Ras_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Raf1_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Mek_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Erk_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	P90Rsk_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	PI3K_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Akt_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	C3G_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Rap1_C3G	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	bRaf_C3G	-0.6003160855407572	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Sos_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Ras_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Raf1_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Mek_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Erk_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	P90Rsk_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	PI3K_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Akt_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	C3G_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Rap1_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	bRaf_Rap1	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Sos_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Ras_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Raf1_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Mek_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Erk_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	P90Rsk_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	PI3K_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Akt_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	C3G_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Rap1_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	bRaf_bRaf	0.0	0.5	250	0.15625	17	13	CNR	wt,ras	3	0.02	0.004754735386016483
wt_ras	Sos_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_Sos	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_Ras	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_Ras	0.7063203328761223	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_Raf1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_Mek	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_Erk	-0.2494449728438286	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_Erk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_P90Rsk	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_PI3K	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_Akt	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_C3G	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_C3G	-0.5069266112433672	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_Rap1	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Ras_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Raf1_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Mek_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Erk_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	P90Rsk_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	PI3K_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Akt_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	C3G_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Rap1_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	bRaf_bRaf	0.0	0.5	250	0.17119140625	18	13	CNR	wt,ras	3	0.02	0.005607208090636279
wt_ras	Sos_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Ras_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Raf1_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Mek_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Erk_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	P90Rsk_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	PI3K_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Akt_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	C3G_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Rap1_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	bRaf_Sos	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Sos_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Ras_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Raf1_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Mek_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Erk_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	P90Rsk_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	PI3K_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Akt_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	C3G_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Rap1_Ras	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	bRaf_Ras	0.659262081565492	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Sos_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Ras_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Raf1_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Mek_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Erk_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	P90Rsk_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	PI3K_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Akt_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	C3G_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Rap1_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	bRaf_Raf1	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Sos_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Ras_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Raf1_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Mek_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Erk_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	P90Rsk_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	PI3K_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Akt_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	C3G_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Rap1_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	bRaf_Mek	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Sos_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Ras_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Raf1_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Mek_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Erk_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	P90Rsk_Erk	-0.21264514659787825	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	PI3K_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Akt_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	C3G_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Rap1_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	bRaf_Erk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Sos_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Ras_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Raf1_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Mek_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Erk_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	P90Rsk_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	PI3K_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Akt_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	C3G_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Rap1_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	bRaf_P90Rsk	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Sos_PI3K	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Ras_PI3K	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Raf1_PI3K	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
wt_ras	Mek_PI3K	0.0	0.5	250	0.15625	19	13	CNR	wt,ras	3	0.02	0.00517643013491734
